simulation_id;final_value;return_%
494;105232.81282509856;5.232812825098561
495;78901.25299823987;-21.098747001760128
496;205955.61216845067;105.95561216845067
497;107227.90518159498;7.227905181594979
498;112173.53816500561;12.173538165005608
499;100348.08345430349;0.3480834543034871
500;110198.04561174908;10.198045611749084
501;59676.91986222031;-40.32308013777969
502;93743.08257248817;-6.256917427511828
503;141503.64017869794;41.50364017869794
504;110855.21420274842;10.855214202748423
505;134505.51496186235;34.50551496186235
506;142107.62296525296;42.10762296525296
507;137863.18626944226;37.86318626944226
508;108932.63637411759;8.932636374117587
509;69162.0817557809;-30.837918244219093
510;65512.66433595404;-34.48733566404596
511;61718.91506276698;-38.28108493723302
512;141768.08912011082;41.768089120110815
513;80350.95696706275;-19.649043032937247
514;114894.11421041659;14.894114210416593
515;140196.1768677987;40.1961768677987
516;190384.08608364256;90.38408608364256
517;155792.91220880215;55.79291220880216
518;85136.90677786405;-14.863093222135953
519;106303.75840564379;6.303758405643792
520;198193.138029312;98.19313802931198
521;166319.9425097899;66.3199425097899
522;134460.19504510326;34.46019504510326
523;104238.3557588102;4.238355758810198
524;113633.33790436751;13.63333790436751
525;121126.67700747206;21.126677007472054
526;72211.10634022325;-27.788893659776747
527;105711.36184413091;5.711361844130908
528;179745.94873862783;79.74594873862783
529;141751.9927779888;41.75199277798881
530;77863.31464493336;-22.136685355066643
531;101276.40787509462;1.276407875094621
532;103943.94313276243;3.9439431327624335
533;129955.01789427188;29.95501789427188
534;118096.20537587813;18.096205375878128
535;161940.13026274586;61.94013026274586
536;224731.8779916304;124.73187799163041
537;67544.86766111777;-32.45513233888224
538;111085.59695313389;11.085596953133892
539;94608.85659220185;-5.391143407798154
540;109261.01810780338;9.261018107803379
541;90434.13883493167;-9.56586116506833
542;168014.08272854038;68.01408272854039
543;119443.2219775695;19.443221977569497
544;78426.86470993308;-21.573135290066915
545;166653.64254949012;66.65364254949012
546;110232.84085712048;10.232840857120479
547;129496.84136516554;29.496841365165544
548;92736.598103763;-7.263401896237003
549;118486.78268251635;18.48678268251635
550;118807.57881638146;18.807578816381458
551;103963.23407260227;3.963234072602267
552;132930.7258765062;32.93072587650621
553;84859.75671977081;-15.140243280229187
554;101487.67319118557;1.487673191185575
